file,line,kind,token,snippet,category,exception_ref
apps/api/tests/convites.test.ts,184,identifier,papel,"body: JSON.stringify({ email: 'x@cliente.teste', papel: 'imperador' }),",,
apps/api/tests/convites.test.ts,187,identifier,codigo,const corpo = (await resposta.json()) as { erro: { codigo: string } };,,
apps/api/tests/convites.test.ts,187,identifier,erro,const corpo = (await resposta.json()) as { erro: { codigo: string } };,,
apps/api/tests/convites.test.ts,191,string-literal,atendimento,"it('papel de atendimento é recusado: o convite só dá papel de conta', async () => {",,
apps/api/tests/convites.test.ts,191,string-literal,conta,"it('papel de atendimento é recusado: o convite só dá papel de conta', async () => {",,
apps/api/tests/convites.test.ts,191,string-literal,convite,"it('papel de atendimento é recusado: o convite só dá papel de conta', async () => {",,
apps/api/tests/convites.test.ts,191,string-literal,papel,"it('papel de atendimento é recusado: o convite só dá papel de conta', async () => {",,
apps/api/tests/convites.test.ts,191,string-literal,recusado,"it('papel de atendimento é recusado: o convite só dá papel de conta', async () => {",,
apps/api/tests/convites.test.ts,193,string-literal,convites,"const resposta = await fetch(`${api.url}/v1/convites`, {",,
apps/api/tests/convites.test.ts,196,identifier,papel,"body: JSON.stringify({ email, papel: 'atendente' }),",,
apps/api/tests/convites.test.ts,199,identifier,codigo,const corpo = (await resposta.json()) as { erro: { codigo: string; mensagem: string } };,,
apps/api/tests/convites.test.ts,199,identifier,erro,const corpo = (await resposta.json()) as { erro: { codigo: string; mensagem: string } };,,
apps/api/tests/convites.test.ts,199,identifier,mensagem,const corpo = (await resposta.json()) as { erro: { codigo: string; mensagem: string } };,,
apps/api/tests/convites.test.ts,204,sql-name,convite,"sql`select count(*)::text as n from convite where email = ${email}`,",,
apps/api/tests/convites.test.ts,209,string-literal,convite,"it('e-mail que já é membro é conflito, não convite duplicado', async () => {",,
apps/api/tests/convites.test.ts,209,string-literal,duplicado,"it('e-mail que já é membro é conflito, não convite duplicado', async () => {",,
apps/api/tests/convites.test.ts,209,string-literal,membro,"it('e-mail que já é membro é conflito, não convite duplicado', async () => {",,
apps/api/tests/convites.test.ts,209,string-literal,nao,"it('e-mail que já é membro é conflito, não convite duplicado', async () => {",,
apps/api/tests/convites.test.ts,211,sql-name,atendente,"sql`select email from usuario where id = ${a.atendenteId}::uuid`,",,
apps/api/tests/convites.test.ts,211,sql-name,usuario,"sql`select email from usuario where id = ${a.atendenteId}::uuid`,",,
apps/api/tests/convites.test.ts,213,string-literal,convites,"const resposta = await fetch(`${api.url}/v1/convites`, {",,
apps/api/tests/convites.test.ts,216,identifier,papel,"body: JSON.stringify({ email: rows[0]!.email, papel: 'guest' }),",,
apps/api/tests/convites.test.ts,221,string-literal,conta,"it('sem a permissão conta.membros.escrever, 403 — sessão viva não basta', async () => {",,
apps/api/tests/convites.test.ts,221,string-literal,membros,"it('sem a permissão conta.membros.escrever, 403 — sessão viva não basta', async () => {",,
apps/api/tests/convites.test.ts,221,string-literal,nao,"it('sem a permissão conta.membros.escrever, 403 — sessão viva não basta', async () => {",,
apps/api/tests/convites.test.ts,221,string-literal,permissao,"it('sem a permissão conta.membros.escrever, 403 — sessão viva não basta', async () => {",,
apps/api/tests/convites.test.ts,221,string-literal,sem,"it('sem a permissão conta.membros.escrever, 403 — sessão viva não basta', async () => {",,
apps/api/tests/convites.test.ts,221,string-literal,sessao,"it('sem a permissão conta.membros.escrever, 403 — sessão viva não basta', async () => {",,
apps/api/tests/convites.test.ts,222,string-literal,convites,"const resposta = await fetch(`${api.url}/v1/convites`, {",,
apps/api/tests/convites.test.ts,225,identifier,papel,"body: JSON.stringify({ email: 'y@cliente.teste', papel: 'guest' }),",,
apps/api/tests/convites.test.ts,228,identifier,codigo,const corpo = (await resposta.json()) as { erro: { codigo: string } };,,
apps/api/tests/convites.test.ts,228,identifier,erro,const corpo = (await resposta.json()) as { erro: { codigo: string } };,,
apps/api/tests/convites.test.ts,232,string-literal,sem,"it('sem sessão, 401', async () => {",,
apps/api/tests/convites.test.ts,232,string-literal,sessao,"it('sem sessão, 401', async () => {",,
apps/api/tests/convites.test.ts,233,string-literal,convites,"const resposta = await fetch(`${api.url}/v1/convites`, {",,
apps/api/tests/convites.test.ts,236,identifier,papel,"body: JSON.stringify({ email: 'z@cliente.teste', papel: 'guest' }),",,
apps/api/tests/convites.test.ts,243,identifier,primeiro,const primeiro = await convidar(email);,,
apps/api/tests/convites.test.ts,246,identifier,codigo,await expect(lerConvite(primeiro)).rejects.toMatchObject({ codigo: 'convite_expirado' });,,
apps/api/tests/convites.test.ts,251,string-literal,convites,"describe('GET /v1/convites/:token', () => {",,
apps/api/tests/convites.test.ts,252,string-literal,minimo,"it('mostra para quem é sem exigir sessão, e só o mínimo', async () => {",,
apps/api/tests/convites.test.ts,252,string-literal,para,"it('mostra para quem é sem exigir sessão, e só o mínimo', async () => {",,
apps/api/tests/convites.test.ts,252,string-literal,quem,"it('mostra para quem é sem exigir sessão, e só o mínimo', async () => {",,
apps/api/tests/convites.test.ts,252,string-literal,sem,"it('mostra para quem é sem exigir sessão, e só o mínimo', async () => {",,
apps/api/tests/convites.test.ts,252,string-literal,sessao,"it('mostra para quem é sem exigir sessão, e só o mínimo', async () => {",,
apps/api/tests/convites.test.ts,256,string-literal,convites,const resposta = await fetch(`${api.url}/v1/convites/${token}`);,,
apps/api/tests/convites.test.ts,260,identifier,papel,papel: string;,,
apps/api/tests/convites.test.ts,270,string-literal,conta,"it('token inexistente é 404, e não conta que existe convite parecido', async () => {",,
apps/api/tests/convites.test.ts,270,string-literal,convite,"it('token inexistente é 404, e não conta que existe convite parecido', async () => {",,
apps/api/tests/convites.test.ts,270,string-literal,existe,"it('token inexistente é 404, e não conta que existe convite parecido', async () => {",,
apps/api/tests/convites.test.ts,270,string-literal,inexistente,"it('token inexistente é 404, e não conta que existe convite parecido', async () => {",,
apps/api/tests/convites.test.ts,270,string-literal,nao,"it('token inexistente é 404, e não conta que existe convite parecido', async () => {",,
apps/api/tests/convites.test.ts,271,string-literal,convites,const resposta = await fetch(`${api.url}/v1/convites/nunca-existiu`);,,
apps/api/tests/convites.test.ts,271,string-literal,nunca,const resposta = await fetch(`${api.url}/v1/convites/nunca-existiu`);,,
apps/api/tests/convites.test.ts,275,string-literal,com,"it('convite vencido é 410, com o motivo — quem tem o link merece saber', async () => {",,
apps/api/tests/convites.test.ts,275,string-literal,convite,"it('convite vencido é 410, com o motivo — quem tem o link merece saber', async () => {",,
apps/api/tests/convites.test.ts,275,string-literal,quem,"it('convite vencido é 410, com o motivo — quem tem o link merece saber', async () => {",,
apps/api/tests/convites.test.ts,275,string-literal,vencido,"it('convite vencido é 410, com o motivo — quem tem o link merece saber', async () => {",,
apps/api/tests/convites.test.ts,278,sql-name,convite,sql`update convite set expira_em = now() - interval '1 minute',,
apps/api/tests/convites.test.ts,281,string-literal,convites,const resposta = await fetch(`${api.url}/v1/convites/${token}`);,,
apps/api/tests/convites.test.ts,283,identifier,codigo,const corpo = (await resposta.json()) as { erro: { codigo: string } };,,
apps/api/tests/convites.test.ts,283,identifier,erro,const corpo = (await resposta.json()) as { erro: { codigo: string } };,,
apps/api/tests/convites.test.ts,288,string-literal,convites,"describe('POST /v1/convites/:token/aceitar', () => {",,
apps/api/tests/convites.test.ts,289,string-literal,com,"it('cria o usuário com o papel do convite e queima o token', async () => {",,
apps/api/tests/convites.test.ts,289,string-literal,convite,"it('cria o usuário com o papel do convite e queima o token', async () => {",,
apps/api/tests/convites.test.ts,289,string-literal,papel,"it('cria o usuário com o papel do convite e queima o token', async () => {",,
apps/api/tests/convites.test.ts,289,string-literal,usuario,"it('cria o usuário com o papel do convite e queima o token', async () => {",,
apps/api/tests/convites.test.ts,293,string-literal,convites,"const resposta = await fetch(`${api.url}/v1/convites/${token}/aceitar`, { method: 'POST' });",,
apps/api/tests/convites.test.ts,296,identifier,usuario,usuarioId: string;,,
apps/api/tests/convites.test.ts,298,identifier,papel,papel: string;,,
apps/api/tests/convites.test.ts,299,identifier,entrar,entrarEm: string;,,
apps/api/tests/convites.test.ts,304,identifier,papel,const { rows } = await a.dono.execute<{ tenant_id: string; papel: string }>(sql`,,
apps/api/tests/convites.test.ts,304,sql-name,papel,const { rows } = await a.dono.execute<{ tenant_id: string; papel: string }>(sql`,,
apps/api/tests/convites.test.ts,304,sql-name,usuario,const { rows } = await a.dono.execute<{ tenant_id: string; papel: string }>(sql`,,
apps/api/tests/convites.test.ts,315,identifier,repetido,"const repetido = await fetch(`${api.url}/v1/convites/${token}/aceitar`, { method: 'POST' });",,
apps/api/tests/convites.test.ts,315,string-literal,convites,"const repetido = await fetch(`${api.url}/v1/convites/${token}/aceitar`, { method: 'POST' });",,
apps/api/tests/convites.test.ts,317,identifier,codigo,const erro = (await repetido.json()) as { erro: { codigo: string } };,,
apps/api/tests/convites.test.ts,317,identifier,erro,const erro = (await repetido.json()) as { erro: { codigo: string } };,,
apps/api/tests/convites.test.ts,320,identifier,quantos,const { rows: quantos } = await a.dono.execute<{ n: string }>(,,
apps/api/tests/convites.test.ts,321,sql-name,usuario,"sql`select count(*)::text as n from usuario where email = ${email}`,",,
apps/api/tests/convites.test.ts,326,string-literal,convite,"it('convite vencido não cria ninguém', async () => {",,
apps/api/tests/convites.test.ts,326,string-literal,nao,"it('convite vencido não cria ninguém', async () => {",,
apps/api/tests/convites.test.ts,326,string-literal,ninguem,"it('convite vencido não cria ninguém', async () => {",,
apps/api/tests/convites.test.ts,326,string-literal,vencido,"it('convite vencido não cria ninguém', async () => {",,
apps/api/tests/convites.test.ts,330,sql-name,convite,sql`update convite set expira_em = now() - interval '1 second',,
apps/api/tests/convites.test.ts,334,string-literal,convites,"const resposta = await fetch(`${api.url}/v1/convites/${token}/aceitar`, { method: 'POST' });",,
apps/api/tests/convites.test.ts,338,sql-name,usuario,"sql`select count(*)::text as n from usuario where email = ${email}`,",,
apps/api/tests/convites.test.ts,343,string-literal,convite,"it('o convite do tenant B põe a pessoa no B, nunca no A', async () => {",,
apps/api/tests/convites.test.ts,343,string-literal,nunca,"it('o convite do tenant B põe a pessoa no B, nunca no A', async () => {",,
apps/api/tests/convites.test.ts,345,identifier,convite,"const convite = await criarConvite(b.tenantId, { email, papel: 'guest' });",,
apps/api/tests/convites.test.ts,345,identifier,papel,"const convite = await criarConvite(b.tenantId, { email, papel: 'guest' });",,
apps/api/tests/convites.test.ts,347,identifier,aceito,const aceito = await aceitarConvite(convite.token);,,
apps/api/tests/convites.test.ts,351,sql-name,usuario,"sql`select tenant_id from usuario where email = ${email}`,",,
apps/api/tests/convites.test.ts,356,string-literal,abre,"it('com a conta do Google em mãos, liga a identidade externa e abre a sessão', async () => {",,
apps/api/tests/convites.test.ts,356,string-literal,com,"it('com a conta do Google em mãos, liga a identidade externa e abre a sessão', async () => {",,
apps/api/tests/convites.test.ts,356,string-literal,conta,"it('com a conta do Google em mãos, liga a identidade externa e abre a sessão', async () => {",,
apps/api/tests/convites.test.ts,356,string-literal,externa,"it('com a conta do Google em mãos, liga a identidade externa e abre a sessão', async () => {",,
apps/api/tests/convites.test.ts,356,string-literal,identidade,"it('com a conta do Google em mãos, liga a identidade externa e abre a sessão', async () => {",,
apps/api/tests/convites.test.ts,356,string-literal,liga,"it('com a conta do Google em mãos, liga a identidade externa e abre a sessão', async () => {",,
apps/api/tests/convites.test.ts,356,string-literal,sessao,"it('com a conta do Google em mãos, liga a identidade externa e abre a sessão', async () => {",,
apps/api/tests/convites.test.ts,361,identifier,aceito,"const aceito = await aceitarConvite(token, pessoa, { ip: '10.0.0.9' });",,
apps/api/tests/convites.test.ts,367,identifier,usuario,const corpo = (await eu.json()) as { usuario: { email: string }; tenant: { id: string } };,,
apps/api/tests/convites.test.ts,372,sql-name,emissor,const { rows } = await a.dono.execute<{ n: string }>(sql`,,
apps/api/tests/convites.test.ts,372,sql-name,externa,const { rows } = await a.dono.execute<{ n: string }>(sql`,,
apps/api/tests/convites.test.ts,372,sql-name,identidade,const { rows } = await a.dono.execute<{ n: string }>(sql`,,
apps/api/tests/convites.test.ts,372,sql-name,sujeito,const { rows } = await a.dono.execute<{ n: string }>(sql`,,
apps/api/tests/convites.test.ts,379,string-literal,alguem,"it('entrar com outra conta do Google não vale o convite de alguém', async () => {",,
apps/api/tests/convites.test.ts,379,string-literal,com,"it('entrar com outra conta do Google não vale o convite de alguém', async () => {",,
apps/api/tests/convites.test.ts,379,string-literal,conta,"it('entrar com outra conta do Google não vale o convite de alguém', async () => {",,
apps/api/tests/convites.test.ts,379,string-literal,convite,"it('entrar com outra conta do Google não vale o convite de alguém', async () => {",,
apps/api/tests/convites.test.ts,379,string-literal,entrar,"it('entrar com outra conta do Google não vale o convite de alguém', async () => {",,
apps/api/tests/convites.test.ts,379,string-literal,nao,"it('entrar com outra conta do Google não vale o convite de alguém', async () => {",,
apps/api/tests/convites.test.ts,379,string-literal,outra,"it('entrar com outra conta do Google não vale o convite de alguém', async () => {",,
