file,line,raw,normalized,match
apps/gestao-vite/src/lib/canais-gravar.ts,109,/v1/canais/whatsapp/${id},/v1/canais/whatsapp/:*,/v1/canais/whatsapp/:*/modelos/:*
apps/gestao-vite/src/lib/canais-gravar.ts,122,/v1/canais/whatsapp/${id}/perfil,/v1/canais/whatsapp/:*/perfil,/v1/canais/whatsapp/:*/perfil
apps/gestao-vite/src/lib/canais-gravar.ts,135,/v1/canais/whatsapp/${id}/preferencias,/v1/canais/whatsapp/:*/preferencias,/v1/canais/whatsapp/:*/preferencias
apps/gestao-vite/src/lib/canais-gravar.ts,152,/v1/canais/whatsapp/${id}/modelos/sincronizar,/v1/canais/whatsapp/:*/modelos/sincronizar,/v1/canais/whatsapp/:*/modelos/:*
apps/gestao-vite/src/lib/canais-gravar.ts,177,/v1/canais/whatsapp/${id}/modelos,/v1/canais/whatsapp/:*/modelos,/v1/canais/whatsapp/:*/modelos/:*
apps/gestao-vite/src/lib/canais-gravar.ts,190,/v1/canais/whatsapp/${id}/modelos/${encodeURIComponent(nome)},/v1/canais/whatsapp/:*/modelos/:*,/v1/canais/whatsapp/:*/modelos/:*
apps/gestao-vite/src/lib/canais-gravar.ts,214,/v1/canais/instagram/manual,/v1/canais/instagram/manual,/v1/canais/instagram/:*
apps/gestao-vite/src/lib/canais-gravar.ts,230,/v1/canais/instagram/${id},/v1/canais/instagram/:*,/v1/canais/instagram/:*
apps/gestao-vite/src/lib/canais-gravar.ts,238,/v1/canais/messenger/manual,/v1/canais/messenger/manual,/v1/canais/messenger/:*
apps/gestao-vite/src/lib/canais-gravar.ts,239,/v1/canais/messenger/${id},/v1/canais/messenger/:*,/v1/canais/messenger/:*
apps/gestao-vite/src/lib/canais-gravar.ts,63,/v1/canais/whatsapp/manual,/v1/canais/whatsapp/manual,/v1/canais/whatsapp/:*/modelos/:*
apps/gestao-vite/src/lib/canais-gravar.ts,85,/v1/gestao/fluxos/${fluxoId}/canal,/v1/gestao/fluxos/:*/canal,/v1/gestao/fluxos/:*/canal
apps/gestao-vite/src/lib/canais-gravar.ts,96,/v1/gestao/fluxos/${fluxoId}/canal,/v1/gestao/fluxos/:*/canal,/v1/gestao/fluxos/:*/canal
apps/gestao-vite/src/lib/casca.ts,34,/v1/contas/minhas,/v1/contas/minhas,/v1/contas/minhas
apps/gestao-vite/src/lib/casca.ts,53,/v1/contas/trocar,/v1/contas/trocar,/v1/contas/trocar
apps/gestao-vite/src/lib/comunicacao-gravar.ts,19,/v1/gestao/comunicacao/respostas-prontas/${id},/v1/gestao/comunicacao/respostas-prontas/:*,/v1/gestao/comunicacao/respostas-prontas/:*
apps/gestao-vite/src/lib/comunicacao-gravar.ts,29,/v1/gestao/comunicacao/respostas-prontas/${id},/v1/gestao/comunicacao/respostas-prontas/:*,/v1/gestao/comunicacao/respostas-prontas/:*
apps/gestao-vite/src/lib/configuracoes-gravar.ts,27,/v1/gestao/configuracoes/regras,/v1/gestao/configuracoes/regras,/v1/gestao/configuracoes/regras/:*
apps/gestao-vite/src/lib/configuracoes-gravar.ts,40,/v1/gestao/configuracoes/regras/${id},/v1/gestao/configuracoes/regras/:*,/v1/gestao/configuracoes/regras/:*
apps/gestao-vite/src/lib/configuracoes-gravar.ts,50,/v1/gestao/configuracoes/regras/${id},/v1/gestao/configuracoes/regras/:*,/v1/gestao/configuracoes/regras/:*
apps/gestao-vite/src/lib/entrada.ts,23,/v1/auth/google,/v1/auth/google,/v1/auth/google/retorno
apps/gestao-vite/src/lib/entrada.ts,47,/v1/auth/descobrir,/v1/auth/descobrir,/v1/auth/descobrir
apps/gestao-vite/src/paginas/bem-vindo/page.tsx,26,/v1/conta,/v1/conta,/v1/conta
apps/gestao-vite/src/paginas/builder-gravar.ts,42,/v1/gestao/fluxos/${id}/builder,/v1/gestao/fluxos/:*/builder,/v1/gestao/fluxos/:*/builder/versoes
apps/gestao-vite/src/paginas/builder-gravar.ts,52,/v1/gestao/fluxos/${id}/builder/publicar,/v1/gestao/fluxos/:*/builder/publicar,/v1/gestao/fluxos/:*/builder/publicar
apps/gestao-vite/src/paginas/builder-gravar.ts,70,/v1/gestao/fluxos/${id}/builder/versoes/${versao}/restaurar,/v1/gestao/fluxos/:*/builder/versoes/:*/restaurar,/v1/gestao/fluxos/:*/builder/versoes/:*/restaurar
apps/gestao-vite/src/paginas/builder.tsx,104,/v1/gestao/fluxos/${contato.id}/builder,/v1/gestao/fluxos/:*/builder,/v1/gestao/fluxos/:*/builder/versoes
apps/gestao-vite/src/paginas/cadastros/atendentes-edicao.tsx,62,/v1/gestao/atendentes/gestao,/v1/gestao/atendentes/gestao,/v1/gestao/atendentes/gestao
apps/gestao-vite/src/paginas/cadastros/atendentes-edicao.tsx,63,/v1/gestao/atendentes/filas,/v1/gestao/atendentes/filas,/v1/gestao/atendentes/filas/:*/atendentes/:*
apps/gestao-vite/src/paginas/cadastros/atendentes-filas-edicao.tsx,49,/v1/gestao/atendentes/filas,/v1/gestao/atendentes/filas,/v1/gestao/atendentes/filas/:*/atendentes/:*
apps/gestao-vite/src/paginas/cadastros/atendentes-filas-edicao.tsx,50,/v1/gestao/regras/horarios,/v1/gestao/regras/horarios,/v1/gestao/regras/horarios/excecoes/:*
apps/gestao-vite/src/paginas/cadastros/atendentes-filas-edicao.tsx,52,/v1/gestao/regras/prioridade,/v1/gestao/regras/prioridade,/v1/gestao/regras/prioridade/:*
apps/gestao-vite/src/paginas/cadastros/atendentes-filas.tsx,85,/v1/gestao/atendentes/filas,/v1/gestao/atendentes/filas,/v1/gestao/atendentes/filas/:*/atendentes/:*
apps/gestao-vite/src/paginas/cadastros/atendentes-gestao.tsx,49,/v1/gestao/atendentes/gestao,/v1/gestao/atendentes/gestao,/v1/gestao/atendentes/gestao
apps/gestao-vite/src/paginas/cadastros/atendentes-pausas.tsx,43,/v1/gestao/atendentes/pausas,/v1/gestao/atendentes/pausas,/v1/gestao/atendentes/pausas/:*
apps/gestao-vite/src/paginas/cadastros/comunicacao-modelos.tsx,92,/v1/gestao/comunicacao/modelos,/v1/gestao/comunicacao/modelos,/v1/gestao/comunicacao/modelos
apps/gestao-vite/src/paginas/cadastros/comunicacao-respostas.tsx,69,/v1/gestao/comunicacao/respostas-prontas,/v1/gestao/comunicacao/respostas-prontas,/v1/gestao/comunicacao/respostas-prontas/:*
apps/gestao-vite/src/paginas/cadastros/configuracoes-dados.tsx,25,/v1/gestao/configuracoes/dados,/v1/gestao/configuracoes/dados,/v1/gestao/configuracoes/dados
apps/gestao-vite/src/paginas/cadastros/configuracoes-gerais.tsx,36,/v1/gestao/configuracoes/gerais,/v1/gestao/configuracoes/gerais,/v1/gestao/configuracoes/gerais
apps/gestao-vite/src/paginas/cadastros/configuracoes-regras.tsx,27,/v1/gestao/configuracoes/regras,/v1/gestao/configuracoes/regras,/v1/gestao/configuracoes/regras/:*
apps/gestao-vite/src/paginas/cadastros/regras-atendimento.tsx,107,/v1/gestao/regras/atendimento,/v1/gestao/regras/atendimento,/v1/gestao/regras/atendimento/:*
apps/gestao-vite/src/paginas/cadastros/regras-horarios.tsx,21,/v1/gestao/regras/horarios,/v1/gestao/regras/horarios,/v1/gestao/regras/horarios/excecoes/:*
apps/gestao-vite/src/paginas/cadastros/regras-sla.tsx,92,/v1/gestao/configuracoes/regras,/v1/gestao/configuracoes/regras,/v1/gestao/configuracoes/regras/:*
apps/gestao-vite/src/paginas/contrato/acoes.ts,21,/v1/gestao/contrato/membros/papel,/v1/gestao/contrato/membros/papel,/v1/gestao/contrato/membros/papel
apps/gestao-vite/src/paginas/contrato/acoes.ts,32,/v1/gestao/contrato/membros/excluir,/v1/gestao/contrato/membros/excluir,/v1/gestao/contrato/membros/excluir
apps/gestao-vite/src/paginas/contrato/acoes.ts,58,/v1/convites/${conviteId}/reenviar,/v1/convites/:*/reenviar,/v1/convites/:*/reenviar
apps/gestao-vite/src/paginas/contrato/acoes.ts,84,/v1/convites,/v1/convites,/v1/convites/:*
apps/gestao-vite/src/paginas/contrato/certificados/acoes.ts,33,/v1/gestao/contrato/certificados,/v1/gestao/contrato/certificados,/v1/gestao/contrato/certificados/:*/hosts/:*
apps/gestao-vite/src/paginas/contrato/certificados/acoes.ts,57,/v1/gestao/contrato/certificados/${id},/v1/gestao/contrato/certificados/:*,/v1/gestao/contrato/certificados/:*/hosts/:*
apps/gestao-vite/src/paginas/contrato/certificados/acoes.ts,71,/v1/gestao/contrato/certificados/${certificadoId}/hosts/${hostId},/v1/gestao/contrato/certificados/:*/hosts/:*,/v1/gestao/contrato/certificados/:*/hosts/:*
apps/gestao-vite/src/paginas/contrato/certificados/page.tsx,32,/v1/gestao/contrato/resumo,/v1/gestao/contrato/resumo,/v1/gestao/contrato/resumo
apps/gestao-vite/src/paginas/contrato/certificados/page.tsx,34,/v1/gestao/contrato/certificados,/v1/gestao/contrato/certificados,/v1/gestao/contrato/certificados/:*/hosts/:*
apps/gestao-vite/src/paginas/contrato/membros/page.tsx,45,/v1/gestao/contrato/resumo,/v1/gestao/contrato/resumo,/v1/gestao/contrato/resumo
apps/gestao-vite/src/paginas/contrato/membros/page.tsx,47,/v1/gestao/contrato/membros,/v1/gestao/contrato/membros,/v1/gestao/contrato/membros
apps/gestao-vite/src/paginas/contrato/page.tsx,41,/v1/gestao/contrato/resumo,/v1/gestao/contrato/resumo,/v1/gestao/contrato/resumo
apps/gestao-vite/src/paginas/convite/page.tsx,25,/v1/convites/${encodeURIComponent(token)},/v1/convites/:*,/v1/convites/:*
apps/gestao-vite/src/paginas/criar/gravar.ts,26,/v1/gestao/fluxos,/v1/gestao/fluxos,/v1/gestao/fluxos/:*/canal
apps/gestao-vite/src/paginas/fluxo/analise/dashboard/dashboard.tsx,26,/v1/gestao/fluxos/${contato.id}/analise/dashboard?${q.toString()},/v1/gestao/fluxos/:*/analise/dashboard,/v1/gestao/fluxos/:*/analise/dashboard
apps/gestao-vite/src/paginas/fluxo/analise/jornada/pagina.tsx,35,/v1/gestao/fluxos/${contato.id}/analise/jornada?${q.toString()},/v1/gestao/fluxos/:*/analise/jornada,/v1/gestao/fluxos/:*/analise/jornada
apps/gestao-vite/src/paginas/fluxo/analise/mensagens-ativas/pagina.tsx,47,/v1/gestao/fluxos/${contato.id}/analise/mensagens-ativas?${q.toString()},/v1/gestao/fluxos/:*/analise/mensagens-ativas,/v1/gestao/fluxos/:*/analise/mensagens-ativas
apps/gestao-vite/src/paginas/fluxo/analise/relatorios/pagina.tsx,16,/v1/gestao/fluxos/${contato.id}/analise/relatorios,/v1/gestao/fluxos/:*/analise/relatorios,/v1/gestao/fluxos/:*/analise/relatorios
apps/gestao-vite/src/paginas/fluxo/analise/visao-geral/pagina.tsx,30,/v1/gestao/fluxos/${contato.id}/analise/visao-geral?${q.toString()},/v1/gestao/fluxos/:*/analise/visao-geral,/v1/gestao/fluxos/:*/analise/visao-geral
apps/gestao-vite/src/paginas/fluxo/barra-do-contato.tsx,49,/v1/gestao/fluxos/${contato.id}/equipe/eu,/v1/gestao/fluxos/:*/equipe/eu,/v1/gestao/fluxos/:*/equipe/:*
apps/gestao-vite/src/paginas/fluxo/canais/instagram/pagina.tsx,38,/v1/gestao/fluxos/${contato.id}/canal,/v1/gestao/fluxos/:*/canal,/v1/gestao/fluxos/:*/canal
apps/gestao-vite/src/paginas/fluxo/canais/messenger/pagina.tsx,31,/v1/gestao/fluxos/${contato.id}/canal,/v1/gestao/fluxos/:*/canal,/v1/gestao/fluxos/:*/canal
apps/gestao-vite/src/paginas/fluxo/canais/whatsapp/alerta.tsx,25,/v1/canais/whatsapp/${canalId}/preferencias,/v1/canais/whatsapp/:*/preferencias,/v1/canais/whatsapp/:*/preferencias
apps/gestao-vite/src/paginas/fluxo/canais/whatsapp/casca.tsx,59,/v1/gestao/fluxos/${contato.id}/canal,/v1/gestao/fluxos/:*/canal,/v1/gestao/fluxos/:*/canal
apps/gestao-vite/src/paginas/fluxo/canais/whatsapp/casca.tsx,63,/v1/canais/whatsapp,/v1/canais/whatsapp,/v1/canais/whatsapp/:*/modelos/:*
apps/gestao-vite/src/paginas/fluxo/canais/whatsapp/configuracoes.tsx,17,/v1/canais/whatsapp/${canal.id}/preferencias,/v1/canais/whatsapp/:*/preferencias,/v1/canais/whatsapp/:*/preferencias
apps/gestao-vite/src/paginas/fluxo/canais/whatsapp/perfil.tsx,264,/v1/canais/whatsapp/${canal.id}/perfil,/v1/canais/whatsapp/:*/perfil,/v1/canais/whatsapp/:*/perfil
apps/gestao-vite/src/paginas/fluxo/configuracoes/api/gravar.ts,26,/v1/gestao/fluxos/${fluxoId}/conexao,/v1/gestao/fluxos/:*/conexao,/v1/gestao/fluxos/:*/conexao
apps/gestao-vite/src/paginas/fluxo/configuracoes/api/tela.tsx,32,/v1/gestao/fluxos/${fluxoId}/conexao,/v1/gestao/fluxos/:*/conexao,/v1/gestao/fluxos/:*/conexao
apps/gestao-vite/src/paginas/fluxo/configuracoes/basicas/gravar.ts,42,/v1/gestao/fluxos/${id},/v1/gestao/fluxos/:*,/v1/gestao/fluxos/:*/canal
apps/gestao-vite/src/paginas/fluxo/configuracoes/basicas/gravar.ts,57,/v1/gestao/fluxos/${id},/v1/gestao/fluxos/:*,/v1/gestao/fluxos/:*/canal
apps/gestao-vite/src/paginas/fluxo/configuracoes/boasvindas/boasvindas.tsx,13,/v1/gestao/fluxos/${contato.id}/boas-vindas,/v1/gestao/fluxos/:*/boas-vindas,/v1/gestao/fluxos/:*/boas-vindas
apps/gestao-vite/src/paginas/fluxo/configuracoes/boasvindas/gravar.ts,19,/v1/gestao/fluxos/${id}/boas-vindas,/v1/gestao/fluxos/:*/boas-vindas,/v1/gestao/fluxos/:*/boas-vindas
apps/gestao-vite/src/paginas/fluxo/configuracoes/keys/gravar.ts,32,/v1/gestao/fluxos/${fluxoId}/chaves,/v1/gestao/fluxos/:*/chaves,/v1/gestao/fluxos/:*/chaves/:*
apps/gestao-vite/src/paginas/fluxo/configuracoes/keys/gravar.ts,42,/v1/gestao/fluxos/${fluxoId}/chaves/${chaveId},/v1/gestao/fluxos/:*/chaves/:*,/v1/gestao/fluxos/:*/chaves/:*
apps/gestao-vite/src/paginas/fluxo/configuracoes/keys/tela.tsx,102,/v1/gestao/fluxos/${fluxoId}/chaves,/v1/gestao/fluxos/:*/chaves,/v1/gestao/fluxos/:*/chaves/:*
apps/gestao-vite/src/paginas/fluxo/configuracoes/menu-persistente/gravar.ts,20,/v1/gestao/fluxos/${id}/menu-persistente,/v1/gestao/fluxos/:*/menu-persistente,/v1/gestao/fluxos/:*/menu-persistente
apps/gestao-vite/src/paginas/fluxo/configuracoes/menu-persistente/menu-persistente.tsx,17,/v1/gestao/fluxos/${contato.id}/menu-persistente,/v1/gestao/fluxos/:*/menu-persistente,/v1/gestao/fluxos/:*/menu-persistente
apps/gestao-vite/src/paginas/fluxo/contato.tsx,62,/v1/gestao/fluxos/${id},/v1/gestao/fluxos/:*,/v1/gestao/fluxos/:*/canal
apps/gestao-vite/src/paginas/fluxo/contatos/detalhe/detalhe.tsx,31,/v1/gestao/fluxos/${id}/contatos/${contatoId}${ticketId ? `?ticketId=${encodeURIComponent(ticketId)}` : ''},/v1/gestao/fluxos/:*/contatos/:*,/v1/gestao/fluxos/:*/contatos/:*
apps/gestao-vite/src/paginas/fluxo/contatos/detalhe/gravar.ts,23,/v1/contatos/${id},/v1/contatos/:*,/v1/contatos/:*/etiquetas/:*
apps/gestao-vite/src/paginas/fluxo/contatos/lista.tsx,23,/v1/gestao/fluxos/${id}/contatos,/v1/gestao/fluxos/:*/contatos,/v1/gestao/fluxos/:*/contatos/:*
apps/gestao-vite/src/paginas/fluxo/conteudos/conteudos.tsx,18,/v1/gestao/fluxos/${contato.id}/conteudos,/v1/gestao/fluxos/:*/conteudos,/v1/gestao/fluxos/:*/conteudos
apps/gestao-vite/src/paginas/fluxo/equipe/editar.tsx,103,/v1/gestao/fluxos/${fluxoId}/equipe/${membro.usuarioId},/v1/gestao/fluxos/:*/equipe/:*,/v1/gestao/fluxos/:*/equipe/:*
apps/gestao-vite/src/paginas/fluxo/equipe/editar.tsx,31,/v1/gestao/fluxos/${contato.id}/equipe,/v1/gestao/fluxos/:*/equipe,/v1/gestao/fluxos/:*/equipe/:*
apps/gestao-vite/src/paginas/fluxo/equipe/equipe.tsx,27,/v1/gestao/fluxos/${contato.id}/equipe,/v1/gestao/fluxos/:*/equipe,/v1/gestao/fluxos/:*/equipe/:*
apps/gestao-vite/src/paginas/fluxo/equipe/tela.tsx,255,/v1/convites,/v1/convites,/v1/convites/:*
apps/gestao-vite/src/paginas/fluxo/equipe/tela.tsx,59,/v1/gestao/fluxos/${fluxoId}/equipe${alvo ? `/${alvo}` : ''},/v1/gestao/fluxos/:*/equipe,/v1/gestao/fluxos/:*/equipe/:*
apps/gestao-vite/src/paginas/fluxo/growth/links-rastreados/gravar.ts,32,/v1/gestao/fluxos/${fluxoId}/links-rastreados,/v1/gestao/fluxos/:*/links-rastreados,/v1/gestao/fluxos/:*/links-rastreados
apps/gestao-vite/src/paginas/fluxo/growth/links-rastreados/links-rastreados.tsx,123,/v1/gestao/fluxos/${fluxoId}/links-rastreados,/v1/gestao/fluxos/:*/links-rastreados,/v1/gestao/fluxos/:*/links-rastreados
apps/gestao-vite/src/paginas/fluxo/growth/mensagens-ativas/disparo.ts,48,/v1/mensagens-ativas,/v1/mensagens-ativas,/v1/mensagens-ativas/limites
apps/gestao-vite/src/paginas/fluxo/growth/mensagens-ativas/mensagens-ativas.tsx,9,/v1/gestao/fluxos/${contato.id}/growth,/v1/gestao/fluxos/:*/growth,/v1/gestao/fluxos/:*/growth
apps/gestao-vite/src/paginas/fluxo/growth/mensagens-ativas/tela.tsx,41,/v1/mensagens-ativas/limites,/v1/mensagens-ativas/limites,/v1/mensagens-ativas/limites
apps/gestao-vite/src/paginas/fluxo/integracoes/webhook/gravar.ts,105,/v1/gestao/webhooks/${id},/v1/gestao/webhooks/:*,/v1/gestao/webhooks/:*
apps/gestao-vite/src/paginas/fluxo/integracoes/webhook/gravar.ts,115,/v1/gestao/webhooks/${id}/testar,/v1/gestao/webhooks/:*/testar,/v1/gestao/webhooks/:*/testar
apps/gestao-vite/src/paginas/fluxo/integracoes/webhook/gravar.ts,71,/v1/gestao/webhooks,/v1/gestao/webhooks,/v1/gestao/webhooks/:*
apps/gestao-vite/src/paginas/fluxo/integracoes/webhook/gravar.ts,95,/v1/gestao/webhooks/${id},/v1/gestao/webhooks/:*,/v1/gestao/webhooks/:*
apps/gestao-vite/src/paginas/fluxo/integracoes/webhook/tela.tsx,70,/v1/gestao/webhooks,/v1/gestao/webhooks,/v1/gestao/webhooks/:*
apps/gestao-vite/src/paginas/fluxo/log/log.tsx,55,/v1/gestao/fluxos/${contato.id}/analise/log?${chaveDoFiltro},/v1/gestao/fluxos/:*/analise/log,/v1/gestao/fluxos/:*/analise/log
apps/gestao-vite/src/paginas/fluxo/log/log.tsx,83,/v1/gestao/fluxos/${contato.id}/analise/log?${q.toString()},/v1/gestao/fluxos/:*/analise/log,/v1/gestao/fluxos/:*/analise/log
apps/gestao-vite/src/paginas/fluxo/servicos/gravar.ts,17,/v1/gestao/fluxos/${roteadorId}/servicos,/v1/gestao/fluxos/:*/servicos,/v1/gestao/fluxos/:*/servicos/:*
apps/gestao-vite/src/paginas/fluxo/servicos/gravar.ts,34,/v1/gestao/fluxos/${roteadorId}/servicos/${servicoId},/v1/gestao/fluxos/:*/servicos/:*,/v1/gestao/fluxos/:*/servicos/:*
apps/gestao-vite/src/paginas/fluxo/servicos/servicos.tsx,14,/v1/gestao/fluxos/${contato.id}/servicos,/v1/gestao/fluxos/:*/servicos,/v1/gestao/fluxos/:*/servicos/:*
apps/gestao-vite/src/paginas/implantacao/acoes.ts,111,/v1/convites,/v1/convites,/v1/convites/:*
apps/gestao-vite/src/paginas/implantacao/acoes.ts,130,/v1/contatos/importacoes?nome=${encodeURIComponent(arquivo.name)},/v1/contatos/importacoes,/v1/contatos/:*/etiquetas/:*
apps/gestao-vite/src/paginas/implantacao/acoes.ts,48,/v1/canais/whatsapp/estado,/v1/canais/whatsapp/estado,/v1/canais/whatsapp/:*/modelos/:*
apps/gestao-vite/src/paginas/implantacao/acoes.ts,57,/v1/canais/whatsapp,/v1/canais/whatsapp,/v1/canais/whatsapp/:*/modelos/:*
apps/gestao-vite/src/paginas/implantacao/acoes.ts,93,/v1/canais/whatsapp/manual,/v1/canais/whatsapp/manual,/v1/canais/whatsapp/:*/modelos/:*
apps/gestao-vite/src/paginas/implantacao/page.tsx,188,/v1/contatos/importacoes/${ultima.id}/falhas,/v1/contatos/importacoes/:*/falhas,/v1/contatos/:*/etiquetas/:*
apps/gestao-vite/src/paginas/implantacao/page.tsx,56,/v1/gestao/implantacao,/v1/gestao/implantacao,/v1/gestao/implantacao
apps/gestao-vite/src/paginas/minha-conta/acoes.ts,27,/v1/conta,/v1/conta,/v1/conta
apps/gestao-vite/src/paginas/minha-conta/acoes.ts,35,/v1/conta,/v1/conta,/v1/conta
apps/gestao-vite/src/paginas/minha-conta/page.tsx,77,/v1/conta,/v1/conta,/v1/conta
apps/gestao-vite/src/paginas/operacao/historico.tsx,126,/v1/gestao/historico?${q},/v1/gestao/historico,/v1/gestao/historico
apps/gestao-vite/src/paginas/operacao/monitoramento.tsx,292,/v1/gestao/monitoramento?${q},/v1/gestao/monitoramento,/v1/gestao/monitoramento/conversas/:*
apps/gestao-vite/src/paginas/operacao/monitoria-ficha.tsx,47,/v1/gestao/monitoria/${id},/v1/gestao/monitoria/:*,/v1/gestao/monitoria/:*
apps/gestao-vite/src/paginas/operacao/monitoria.tsx,71,/v1/gestao/monitoria?${q},/v1/gestao/monitoria,/v1/gestao/monitoria/:*
apps/gestao-vite/src/paginas/operacao/relatorios-atendimento.tsx,199,/v1/gestao/relatorios/atendimento?${q},/v1/gestao/relatorios/atendimento,/v1/gestao/relatorios/atendimento
apps/gestao-vite/src/paginas/operacao/relatorios-esforco.tsx,31,/v1/gestao/relatorios/esforco?${q},/v1/gestao/relatorios/esforco,/v1/gestao/relatorios/esforco
apps/gestao-vite/src/paginas/operacao/relatorios-satisfacao.tsx,97,/v1/gestao/relatorios/satisfacao?${q},/v1/gestao/relatorios/satisfacao,/v1/gestao/relatorios/satisfacao
apps/gestao-vite/src/paginas/portal.tsx,84,/v1/gestao/fluxos?busca=${encodeURIComponent(busca)}&pagina=${pagina}&porPagina=${porPagina},/v1/gestao/fluxos,/v1/gestao/fluxos/:*/canal
apps/gestao-vite/src/paginas/trocar-conta/sem-acesso/page.tsx,21,/v1/contas/minhas,/v1/contas/minhas,/v1/contas/minhas
packages/autenticacao/tests/oidc.test.ts,28,${EMISSOR}/oauth2/v1/authorize,/v1/authorize,ORPHAN
packages/autenticacao/tests/oidc.test.ts,29,${EMISSOR}/oauth2/v1/token,/v1/token,ORPHAN
packages/autenticacao/tests/oidc.test.ts,30,${EMISSOR}/oauth2/v1/keys,/v1/keys,ORPHAN
packages/autenticacao/tests/oidc.test.ts,38,https://api.usepipe.com.br/v1/auth/sso/retorno,/v1/auth/sso/retorno,/v1/auth/sso/:*
packages/tempo-real/src/index.ts,89,"${urlApi.replace(/\/$/, '').replace(/^http/, 'ws')}/v1/eventos",/v1/eventos,ORPHAN
packages/tempo-real/tests/tempo-real.test.ts,56,ws://localhost:3000/v1/eventos,/v1/eventos,ORPHAN
packages/tempo-real/tests/tempo-real.test.ts,58,wss://api.usepipe.com.br/v1/eventos,/v1/eventos,ORPHAN
